id,domain,prompt,Gemma-2-27b-it,Llama-3.2-1B-Instruct
0,mmlu_conceptual_physics,A 10-N force at an angle 45° above the horizontal has a horizontal component of about,True,False
1,mmlu_conceptual_physics,A completely submerged object always displaces its own,False,False
2,mmlu_conceptual_physics,"When a diver points a flashlight upward toward the surface of the water at an angle 20° from the normal, the beam of light",False,False
3,mmlu_conceptual_physics,"According to four-dimensional geometry, the angles of a triangle add to 180°",False,True
4,mmlu_conceptual_physics,A voltage will be induced in a wire loop when the magnetic field within that loop,True,False
5,mmlu_conceptual_physics,"Among these colors, the one that has the most energy per photon is",True,True
6,mmlu_conceptual_physics,"According to general relativity,",True,True
7,mmlu_conceptual_physics,A step-up transformer in an electric circuit can step up,True,False
8,mmlu_conceptual_physics,Spectral lines of the elements are,True,True
9,mmlu_conceptual_physics,A wave transfers,True,False
10,mmlu_conceptual_physics,"Immediately after two separated charged particles are released from rest, both increase in acceleration. The sign of charge of the particles is therefore",False,True
11,mmlu_conceptual_physics,The surface of planet Earth loses energy to outer space due mostly to,True,True
12,mmlu_conceptual_physics,"In a series circuit, if the current in one lamp is 2 A, the current in the lamp next to it is",False,False
13,mmlu_conceptual_physics,"As a blinking light source approaching you gains speed, you see the frequency of flashes",True,True
14,mmlu_conceptual_physics,In the absence of air resistance a ball of mass m is tossed upward to reach a height of 20 m. At the 10-m position half way up the net force on the ball is,True,False
15,mmlu_conceptual_physics,Pumice is a volcanic rock that floats in water. The density of pumice compared with that of water is,True,False
16,mmlu_conceptual_physics,When you look at the red petals of a rose the color light you're seeing is,True,True
17,mmlu_conceptual_physics,Compared with the sound you hear from the siren of a stationary fire engine the sound you hear when it approaches you has an increased,True,False
18,mmlu_conceptual_physics,"When you squeeze an air-filled party balloon, you increase its",False,False
19,mmlu_conceptual_physics,Polarization is a property of,True,False
20,mmlu_conceptual_physics,"In a vacuum, an object has no",True,False
21,mmlu_conceptual_physics,Temperature is generally proportional to a substance’s,False,True
22,mmlu_conceptual_physics,"In a hydraulic press operation, the output piston cannot",True,False
23,mmlu_conceptual_physics,When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,False,False
24,mmlu_conceptual_physics,"According to Hooke’s law, if you hang by a tree branch and note how much it bends, then hanging with twice the weight produces",True,True
25,mmlu_conceptual_physics,When an increase in speed doubles the kinetic energy of a moving body its momentum,True,False
26,mmlu_conceptual_physics,Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,False,False
27,mmlu_conceptual_physics,"If an object is already moving and the sum of all the vector forces on a mass is zero, then the object will",True,False
28,mmlu_conceptual_physics,"Relativity equations for time, length, and momentum hold true for",True,True
29,mmlu_conceptual_physics,Put a saucer of water on your table. A process that then occurs is,False,True
30,mmlu_conceptual_physics,A barometer that uses water instead of mercury will be,False,True
31,mmlu_conceptual_physics,A heavy rock and a light rock in free fall (zero air resistance) have the same acceleration. The heavy rock doesn't have a greater acceleration because the,False,True
32,mmlu_conceptual_physics,When an increase in speed doubles the momentum of a moving body its kinetic energy,False,True
33,mmlu_conceptual_physics,The equation E = mc^2 indicates that energy,True,True
34,mmlu_conceptual_physics,General relativity predicts that,True,True
35,mmlu_conceptual_physics,"When an element ejects an alpha particle, the atomic number of the resulting element",True,False
36,mmlu_conceptual_physics,"As more lamps are connected in parallel in a circuit, the current in the power source",True,True
37,mmlu_conceptual_physics,An airplane with its nose pointing north with an airspeed of 40 km/h in a 30-km/h crosswind (at right angles) has a groundspeed of,True,False
38,mmlu_conceptual_physics,The energy of an emitted photon is related to its,True,True
39,mmlu_conceptual_physics,Thermal conduction involves mainly,True,True
40,mmlu_conceptual_physics,Compared with the current in an LED lamp the current in the connecting wire is,False,False
41,mmlu_conceptual_physics,Bow waves are produced by waves of water,False,True
42,mmlu_conceptual_physics,The speed of sound is slightly greater on a,False,True
43,mmlu_conceptual_physics,"Consider two mercury barometers, one having a cross-sectional area of 1 cm2 and the other 2 cm2. The height of mercury in the narrower tube is",True,False
44,mmlu_conceptual_physics,The second law of thermodynamics tells us that heat doesn’t flow from,False,True
45,mmlu_conceptual_physics,In a mixture of hydrogen oxygen and nitrogen gases at a given temperature the molecules having the greatest average speed are those of,True,False
46,mmlu_conceptual_physics,"Compared with the power input, the power output of an ideal transformer is",True,False
47,mmlu_conceptual_physics,The amount of air drag on an 0.8-N flying squirrel dropping vertically at terminal velocity is,False,False
